,BS 1,BS 2,BS 3,BS 4,BS 5,BS 6,BS 7,BS 8,BS 9,BS 10,BS 11,BS 12,BS 13,BS 14,BS 15,BS 16,BS 17,BS 18,BS 19,BS 20,BS 21,BS 22,BS 23,BS 24,BS 25,BS 26,BS 27,BS 28,BS 29,BS 30,BS 31,BS 32,BS 33,BS 34,BS 35,BS 36,BS 37,BS 38,BS 39,BS 40,BS 41,BS 42,BS 43,BS 44,BS 45,BS 46,BS 47,BS 48,BS 49,BS 50,BS 51,BS 52,BS 53,BS 54,BS 55,BS 56,BS 57,BS 58,BS 59,BS 60,BS 61,BS 62,BS 63,BS 64,BS 65,BS 66,BS 67,BS 68,RX Time,SF,HDOP,Latitude,Longitude,Weather param sense time,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
1669,-200,-103,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-104,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-14 19:18:43.934000+00:00,12,0.6500000358,51.1944313049,4.4186215401,2018-01-14T19:18,2018-01-14 19:18:00+00:00,2.7955,91.15283,1.4955001,-0.8475156,0.0,0.0,0.0,0.0,0.0,1018.0,1017.36993,13.8,10.0,8.0,0.0,0.0,0.06627166,12.0694,25.651104,162.64589,175.16966,20.880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1670,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-112,-110,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-20 10:39:01.518000+00:00,12,1.0499999523,51.2265548706,4.4016819,2017-12-20T10:39,2017-12-20 10:39:00+00:00,7.8455,96.97864,7.3954997,6.593157,0.0,0.0,0.0,0.0,3.0,1034.3,1033.6716,90.0,100.0,0.0,0.0,0.02436761,0.032138586,3.9763298,8.049845,275.19434,296.56497,12.599999,37.0,4.0,33.0,18.289347,37.0,309.0561,41.402435,4.475939,36.926495,18.289345,41.402435,345.82907
1671,-200,-108,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-09 16:59:36.237000+00:00,11,0.6200000048,51.1942329407,4.4186315537,2018-01-09T16:59,2018-01-09 16:59:00+00:00,6.4954996,89.51369,4.8954997,3.1456623,0.0,0.0,0.0,0.0,3.0,1008.5,1007.8841,100.0,100.0,47.0,15.0,0.0,0.10170859,14.471821,24.569832,185.7105,190.9806,25.56,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,-96,-103,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-13 19:04:22.102000+00:00,12,0.6299999952,51.1942138672,4.4183301926,2018-01-13T19:04,2018-01-13 19:04:00+00:00,3.3455,86.11764,1.2455001,-0.82213426,0.0,0.0,0.0,0.0,0.0,1021.8,1021.16895,19.8,22.0,0.0,0.0,0.005801666,0.108113885,15.379206,29.157776,106.31393,110.22495,28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,-200,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200,-108,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-26 10:15:18.615000+00:00,9,0.7899999619,51.222946167,4.4170265198,2018-01-26T10:15,2018-01-26 10:15:00+00:00,5.7955,91.35596,4.4954996,3.0990825,0.0,0.0,0.0,0.0,2.0,1017.3,1016.67737,70.8,36.0,16.0,96.0,0.04081428,0.0798884,9.422101,16.299694,226.54811,226.78989,19.44,108.0,19.0,89.0,76.1804,108.0,351.93454,124.78775,21.9534,102.83435,76.1804,124.78775,406.63998
1674,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,-200,-200,-115,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-31 08:18:55.540000+00:00,11,1.1700000763,51.2042350769,4.393805027,2018-01-31T08:18,2018-01-31 08:18:00+00:00,8.945499,90.321175,7.4455,3.828125,0.5,0.5,0.0,0.0,53.0,1007.5,1006.89,100.0,100.0,100.0,100.0,0.029874712,0.11091828,30.563978,48.62133,223.09087,224.70004,55.8,1.0,0.0,1.0,0.0,1.0,72.7224,2.2258859,0.0,2.2258859,0.0,1.2224905,161.87173
1675,-200,-200,-200,-200,-200,-200,-200,-200,-100,-200,-200,-200,-80,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-02 06:52:07.871000+00:00,9,0.7400000095,51.2243309021,4.4152498245,2018-01-02T06:52,2018-01-02 06:52:00+00:00,5.3455,87.55211,3.4455001,0.6125121,0.0,0.0,0.0,0.0,3.0,1009.8,1009.1808,85.5,95.0,0.0,0.0,0.009897436,0.11151171,21.96,36.764088,270.0,272.8063,43.199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,-113,-101,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-10 01:29:42.565000+00:00,10,0.7099999785,51.194355011,4.4187664986,2018-01-10T01:29,2018-01-10 01:29:00+00:00,7.6454997,92.427216,6.4954996,4.810109,0.0,0.0,0.0,0.0,3.0,1007.8,1007.1871,100.0,100.0,78.0,0.0,0.0,0.079464555,13.363711,24.144165,175.36462,182.56372,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,-200,-107,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-109,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-26 08:30:16.315000+00:00,12,0.719999969,51.1986694336,4.4076766968,2018-01-26T08:30,2018-01-26 08:30:00+00:00,3.7955,96.53889,3.2955,0.94902897,0.0,0.0,0.0,0.0,1.0,1015.9,1015.27356,34.800003,4.0,2.0,100.0,0.012281098,0.027823329,8.825508,19.008547,191.76826,204.62355,15.84,5.0,0.0,5.0,0.0,5.0,80.53592,10.646926,0.0,10.646926,0.0,6.2391877,171.49199
1678,-200,-86,-200,-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-106,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-13 23:06:46.116000+00:00,12,0.75,51.1943588257,4.4186348915,2018-01-13T23:06,2018-01-13 23:06:00+00:00,1.5455,89.431595,-0.004499998,-2.696587,0.0,0.0,0.0,0.0,0.0,1020.9,1020.2654,3.6,4.0,0.0,0.0,0.0009285301,0.072416365,14.512064,28.739187,97.12492,102.29526,26.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,-200,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-95,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-18 07:43:25.950000+00:00,10,0.6299999952,51.225227356,4.4148917198,2018-01-18T07:43,2018-01-18 07:43:00+00:00,10.0455,83.31736,7.3455,2.072555,0.3,0.3,0.0,0.0,51.0,990.5,989.9028,57.9,35.0,44.0,0.0,0.041282628,0.2058351,49.977802,76.86231,251.9565,252.838,103.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,-200,-200,-200,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-11-20 07:55:59.308000+00:00,9,1.0800000429,51.2104072571,4.4073381424,2017-11-20T07:55,2017-11-20 07:55:00+00:00,3.6455,84.01381,1.1955,-0.4253285,0.2,0.2,0.0,0.0,51.0,1019.8,1019.1708,100.0,100.0,100.0,100.0,0.023669373,0.12715876,14.658676,25.683926,204.67685,211.23915,27.0,0.0,0.0,0.0,0.0,0.0,53.46242,0.0,0.0,0.0,0.0,0.0,124.357254
1681,-200,-200,-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-07 13:27:16.137000+00:00,9,1.0099999905,51.2329521179,4.4206151962,2017-12-07T13:27,2017-12-07 13:27:00+00:00,5.6454997,87.272766,3.6955001,-1.028821,0.1,0.1,0.0,0.0,51.0,1010.3,1009.6811,100.0,100.0,89.0,31.0,0.038326256,0.11641073,35.603615,57.798782,204.49188,206.24579,65.520004,52.0,2.0,50.0,8.369017,52.0,336.80435,45.5232,1.7508923,43.77231,8.369017,45.5232,294.85406
1682,-200,-200,-200,-200,-98,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-02-02 10:18:25.856000+00:00,7,1.0,51.2279129028,4.4021716118,2018-02-02T10:18,2018-02-02 10:18:00+00:00,4.8954997,87.20053,2.9455001,0.7609577,0.2,0.2,0.0,0.0,51.0,1003.5,1002.8837,100.0,99.0,93.0,95.0,0.04446393,0.11112791,17.208603,25.842384,285.78082,288.68744,39.239998,106.0,19.0,87.0,67.32429,106.0,397.52798,120.50903,21.600676,98.908356,67.32429,120.50903,451.9407
1683,-115,-110,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-13 11:50:54.556000+00:00,12,0.6899999976,51.2014846802,4.4237318039,2017-12-13T11:50,2017-12-13 11:50:00+00:00,5.9954996,91.36926,4.6955,0.11229229,0.1,0.1,0.0,0.05,51.0,999.7,999.08856,100.0,100.0,99.0,99.0,0.027559962,0.080875814,31.557032,49.681305,214.77791,216.4548,61.199997,24.0,0.0,24.0,0.0,24.0,375.35474,24.20206,0.0,24.20206,0.0,24.20206,378.51492
1684,-200,-97,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-02-05 08:40:57.544000+00:00,11,0.6700000167,51.20860672,4.4357733727,2018-02-05T08:40,2018-02-05 08:40:00+00:00,-1.5044999,90.51259,-2.8545,-6.580661,0.0,0.0,0.0,0.0,0.0,1026.8,1026.1547,0.9,1.0,0.0,0.0,0.016183708,0.05210015,17.477621,30.282827,57.619343,61.60708,30.960001,18.0,8.0,10.0,62.372406,18.0,165.16512,27.781132,12.34717,15.433962,68.16806,25.419178,254.91522
1685,-200,-200,-200,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-24 09:29:21.286000+00:00,8,0.6500000358,51.2306976318,4.402985096,2018-01-24T09:29,2018-01-24 09:29:00+00:00,12.445499,89.37661,10.7455,8.145756,0.0,0.0,0.0,0.0,3.0,1013.8,1013.1939,100.0,100.0,0.0,89.0,0.039044637,0.15362966,31.087412,48.89908,208.3456,210.52963,57.96,14.0,0.0,14.0,0.0,14.0,238.80986,18.229975,0.0,18.229975,0.0,18.229975,310.96414
1686,-200,-200,-200,-106,-95,-200,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-23 10:51:29.878000+00:00,11,0.6899999976,51.2333984375,4.4220399857,2018-01-23T10:51,2018-01-23 10:51:00+00:00,8.0955,88.71936,6.3455,4.4683123,0.0,0.0,0.0,0.0,1.0,1020.8,1020.1801,21.9,9.0,0.0,46.0,0.051723476,0.12205249,18.556595,33.043606,198.08354,203.77235,34.2,121.0,56.0,65.0,198.454,121.000015,398.42432,132.77394,61.449097,71.324844,198.454,132.77396,437.1931
1687,-200,-200,-200,-200,-200,-200,-200,-200,-115,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-05 09:25:44.146000+00:00,11,0.6100000143,51.2208137512,4.4139318466,2018-01-05T09:25,2018-01-05 09:25:00+00:00,7.6955,83.90111,5.1454997,3.9473763,0.0,0.0,0.0,0.0,3.0,996.7,996.09406,100.0,25.0,94.0,100.0,0.035579737,0.16951263,17.566378,29.598919,225.83023,228.94528,36.36,28.0,1.0,27.0,8.092455,28.0,170.9499,39.41755,1.4077696,38.009777,8.274911,38.548416,240.65807
1688,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-11-24 09:04:00.702000+00:00,9,0.6600000262,51.2274169922,4.4052782059,2017-11-24T09:04,2017-11-24 09:04:00+00:00,7.7454996,91.17,6.3954997,5.168277,0.0,0.0,0.0,0.0,2.0,1009.4,1008.7864,57.3,49.0,22.0,0.0,0.025722846,0.09329051,11.435313,19.255793,241.8215,249.19313,19.8,45.0,8.0,37.0,54.2593,45.000004,206.9171,60.433846,10.743794,49.69005,54.259296,60.43385,277.88434
1689,-200,-200,-200,-200,-97,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-11-30 16:48:53.660000+00:00,9,1.1100000143,51.2307319641,4.4092116356,2017-11-30T16:48,2017-11-30 16:48:00+00:00,2.4455001,92.778435,1.3955001,-1.2669601,0.0,0.0,0.0,0.0,3.0,1004.2,1003.5779,100.0,27.0,97.0,93.0,0.0,0.052767098,12.429127,23.051247,280.0079,284.47034,23.759998,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,-200,-200,-200,-118,-200,-200,-200,-200,-109,-200,-200,-200,-200,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-23 09:39:03.871000+00:00,11,0.8899999857,51.2152709961,4.4190101624,2018-01-23T09:39,2018-01-23 09:39:00+00:00,6.9954996,90.80416,5.5955,3.264,0.0,0.0,0.0,0.0,2.0,1021.1,1020.4776,70.2,57.0,0.0,63.0,0.028089322,0.0923056,18.11841,30.599998,200.95586,208.07239,33.48,35.0,8.0,27.0,43.615246,34.999996,258.9843,44.236145,10.111119,34.125027,43.615246,44.23614,327.32767
1691,-200,-200,-200,-200,-200,-200,-99,-109,-200,-200,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-11-18 10:53:50.111000+00:00,11,0.8600000143,51.227558136,4.4576931,2017-11-18T10:53,2017-11-18 10:53:00+00:00,6.6150002,74.82354,2.4650002,1.8137484,0.0,0.0,0.0,0.0,2.0,1021.4,1020.7765,76.2,82.0,0.0,8.0,0.07176333,0.24620742,21.178896,33.672993,238.20113,241.24297,38.88,121.0,42.0,79.0,136.12422,120.99999,431.99002,128.08829,44.460396,83.62789,136.12422,128.08827,457.2964
1692,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-114,-200,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-11-29 08:18:40.360000+00:00,8,0.6400000453,51.1994438171,4.4141783714,2017-11-29T08:18,2017-11-29 08:18:00+00:00,3.3955,95.5072,2.7455,-0.16324377,0.0,0.0,0.0,0.0,3.0,1004.0,1003.3803,94.2,100.0,7.0,0.0,0.012707669,0.035113573,13.004922,19.09358,221.63345,225.76381,24.84,4.0,0.0,4.0,0.0,4.0,64.23979,8.981824,0.0,8.981824,0.0,4.6759906,144.24763
1693,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-109,-200,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-115,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-02-01 08:45:59.877000+00:00,10,0.7899999619,51.2273254395,4.4019885063,2018-02-01T08:45,2018-02-01 08:45:00+00:00,1.8455,84.40977,-0.50450003,-3.2553837,0.1,0.0,0.07,0.0,71.0,999.1,998.4795,100.0,37.0,85.0,96.0,0.02729088,0.10914278,19.881649,33.348125,222.06425,224.56268,36.719997,8.0,0.0,8.0,0.0,8.0,157.10094,12.468432,0.0,12.468432,0.0,11.1650915,244.8503
1694,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-12 07:07:53.968000+00:00,9,0.6899999976,51.2041053772,4.3879165649,2018-01-12T07:07,2018-01-12 07:07:00+00:00,5.0955,99.30643,4.9954996,3.3598738,0.0,0.0,0.0,0.0,3.0,1025.7,1025.0707,100.0,100.0,75.0,0.0,0.0,0.006106198,3.5455887,5.3517847,293.9625,312.27362,7.5599995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,-111,-98,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-08 12:06:52.460000+00:00,12,0.6400000453,51.2033996582,4.4255032539,2018-01-08T12:06,2018-01-08 12:06:00+00:00,4.4954996,78.867,1.1455001,-0.2826991,0.0,0.0,0.0,0.0,3.0,1021.7,1021.0716,90.0,100.0,0.0,0.0,0.07458667,0.17842716,19.45333,27.722336,87.87895,89.25597,44.639996,233.0,170.0,63.0,601.22614,233.0,399.94763,233.85164,170.62137,63.23027,601.2262,233.85164,401.40945
1696,-200,-200,-200,-105,-108,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-06 04:36:35.493000+00:00,7,1.0299999714,51.2356109619,4.4167351723,2018-01-06T04:36,2018-01-06 04:36:00+00:00,3.2955,94.15663,2.4455001,0.68163204,0.0,0.0,0.0,0.0,3.0,1003.1,1002.48047,100.0,42.0,92.0,100.0,0.0,0.04534775,6.151683,15.9134655,200.55612,217.64769,16.199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-97,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-26 09:14:58.976000+00:00,10,0.7599999905,51.2291984558,4.4117584229,2018-01-26T09:14,2018-01-26 09:14:00+00:00,4.7454996,94.55438,3.9455001,1.6822405,0.0,0.0,0.0,0.0,2.0,1016.7,1016.07526,63.0,26.0,16.0,100.0,0.020328218,0.046788156,11.177405,19.721298,194.93147,201.41304,19.44,59.0,8.0,51.0,54.03413,59.0,208.91873,80.940895,10.975037,69.96586,54.03413,80.940895,286.61136
1698,-200,-200,-200,-200,-200,-200,-200,-200,-114,-200,-200,-200,-200,-110,-200,-200,-200,-200,-200,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-25 18:06:10.649000+00:00,10,0.7799999714,51.2190589905,4.4046134949,2018-01-25T18:06,2018-01-25 18:06:00+00:00,7.0955,90.184364,5.5955,4.078738,0.0,0.0,0.0,0.0,3.0,1011.1,1010.4841,100.0,24.0,99.0,100.0,0.0,0.099204004,13.217443,24.363249,209.35765,214.15974,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
